,file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
698,glasgow17-ballots/Ward9Calton_glasgow17-009.csv,10,['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],['Greg HEPBURN (SNP)'],"['Jennifer LAYDEN (SNP)', 'Greg HEPBURN (SNP)']",['Greg HEPBURN (SNP)']
699,glasgow17-ballots/Ward16Canal_glasgow17-016.csv,12,['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)'],['Allan GOW (SNP)']
700,glasgow17-ballots/Ward3GreaterPollok_glasgow17-003.csv,11,['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['Saqib AHMED (Lab)'],['David MCDONALD (SNP)'],['Saqib AHMED (Lab)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],['David MCDONALD (SNP)'],"['Saqib AHMED (Lab)', 'David MCDONALD (SNP)']",['David MCDONALD (SNP)']
701,glasgow17-ballots/Ward11Hillhead_glasgow17-011.csv,9,['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],['Martha WARDROP (Grn)'],"['Ken ANDREW (SNP)', 'Martha WARDROP (Grn)', 'Caroline WELSH (SNP)']",['Martha WARDROP (Grn)']
702,glasgow17-ballots/Ward2NewlandsAuldburn_glasgow17-002.csv,8,['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],['Josephine DOCHERTY (SNP)'],"['Stephen CURRAN (Lab)', 'Josephine DOCHERTY (SNP)']",['Josephine DOCHERTY (SNP)']
703,glasgow17-ballots/Ward13GarscaddenScotstounhill_glasgow17-013.csv,11,['Bill BUTLER (Lab)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Bill BUTLER (Lab)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],['Michael CULLEN (SNP)'],"['Chris CUNNINGHAM (SNP)', 'Michael CULLEN (SNP)']",['Michael CULLEN (SNP)']
704,glasgow17-ballots/Ward14DrumchapelAnniesland_glasgow17-014.csv,11,['Paul CAREY (Lab)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)'],['Paul CAREY (Lab)'],['Malcolm BALFOUR (SNP)'],['Paul CAREY (Lab)'],['Paul CAREY (Lab)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)'],['Paul CAREY (Lab)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)'],['Malcolm BALFOUR (SNP)']
705,glasgow17-ballots/Ward6Pollokshields_glasgow17-006.csv,9,['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],['Norman MACLEOD (SNP)'],"['Norman MACLEOD (SNP)', 'Nighet RIAZ (SNP)']",['Norman MACLEOD (SNP)']
706,glasgow17-ballots/Ward7Langside_glasgow17-007.csv,10,['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],['Susan AITKEN (SNP)'],"['Anna RICHARDSON (SNP)', 'Susan AITKEN (SNP)']",['Susan AITKEN (SNP)']
707,glasgow17-ballots/Ward17SpringburnRobroyston_glasgow17-017.csv,11,['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Christina CANNON (SNP)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],['Martin MCELROY (Lab)'],"['Christina CANNON (SNP)', 'Paul MCCABE (SNP)', 'Graham CAMPBELL (SNP)', 'Martin MCELROY (Lab)']",['Martin MCELROY (Lab)']
708,glasgow17-ballots/Ward1Linn_glasgow17-001.csv,13,['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],['Glenn ELDER (SNP)'],"['Margaret MORGAN (SNP)', 'Paul LEINSTER (SNP)', 'Malcolm CUNNING (Lab)', 'Glenn ELDER (SNP)']",['Glenn ELDER (SNP)']
709,glasgow17-ballots/Ward19Shettleston_glasgow17-019.csv,13,['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Laura DOHERTY (SNP)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)'],['Frank MCAVEETY (Lab)']
710,glasgow17-ballots/Ward23PartickEastKelvindale_glasgow17-023.csv,8,['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Martin BARTOS (Grn)'],['Kenny MCLEAN (SNP)'],['Martin BARTOS (Grn)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],['Kenny MCLEAN (SNP)'],"['Kenny MCLEAN (SNP)', 'Martin BARTOS (Grn)']",['Kenny MCLEAN (SNP)']
711,glasgow17-ballots/Ward10AnderstonCityYorkhill_glasgow17-010.csv,10,['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],['Eva BOLANDER (SNP)'],"['Angus MILLAR (SNP)', 'Eva BOLANDER (SNP)', 'Christy MEARNS (Grn)']",['Eva BOLANDER (SNP)']
712,glasgow17-ballots/Ward18EastCentre_glasgow17-018.csv,10,['Frank DOCHERTY (Lab)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)'],['Frank DOCHERTY (Lab)'],['Annette CHRISTIE (SNP)'],['Frank DOCHERTY (Lab)'],['Frank DOCHERTY (Lab)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)'],['Frank DOCHERTY (Lab)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)'],['Annette CHRISTIE (SNP)']
713,glasgow17-ballots/Ward4Cardonald_glasgow17-004.csv,11,['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Matt KERR (Lab)'],['Elaine MCSPORRAN (SNP)'],['Matt KERR (Lab)'],['Matt KERR (Lab)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],['Elaine MCSPORRAN (SNP)'],"['Alex WILSON (SNP)', 'Elaine MCSPORRAN (SNP)', 'Joe MURRAY (SNP)', 'Matt KERR (Lab)', 'Alistair WATSON (Lab)']",['Elaine MCSPORRAN (SNP)']
714,glasgow17-ballots/Ward20Baillieston_glasgow17-020.csv,10,['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)'],['Elaine BALLANTYNE (SNP)']
715,glasgow17-ballots/Ward22Dennistoun_glasgow17-022.csv,8,['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],['Allan CASEY (SNP)'],"['Kim LONG (Grn)', 'Lorna FINN (SNP)', 'Allan CASEY (SNP)']",['Allan CASEY (SNP)']
716,glasgow17-ballots/Ward15Maryhill_glasgow17-015.csv,8,['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],['John LETFORD (SNP)'],"['John LETFORD (SNP)', 'Franny SCALLY (SNP)']",['John LETFORD (SNP)']
717,glasgow17-ballots/Ward12VictoriaPark_glasgow17-012.csv,8,['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],['Feargal DALTON (SNP)'],"['Allan FAULDS (Grn)', 'Feargal DALTON (SNP)']",['Feargal DALTON (SNP)']
718,glasgow17-ballots/Ward5Govan_glasgow17-005.csv,11,['John KANE (Lab)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['John KANE (Lab)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)'],['Stephen DORNAN (SNP)']
719,n-ayrshire12-ballots/Ward06-DalryandWestKilbride_n-ayrshire12-06.csv,8,['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)']
720,n-ayrshire12-ballots/Ward08-NorthCoastandCumbraes_n-ayrshire12-08.csv,7,['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)'],['Alan HILL (SNP)']
721,n-ayrshire12-ballots/Ward02-IrvineEast_n-ayrshire12-02.csv,11,['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],['Joan STURGEON (SNP)'],"['Joan STURGEON (SNP)', 'Irene OLDFATHER (Lab)', 'John EASDALE (Lab)', 'Marie BURNS (SNP)', 'David LOGAN (Lab)']",['Joan STURGEON (SNP)']
722,n-ayrshire12-ballots/Ward07-KilbirnieandBeith_n-ayrshire12-07.csv,9,['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],['Anthea DICKSON (SNP)'],"['Anthea DICKSON (SNP)', 'CRAIG WILSON (SNP)']",['Anthea DICKSON (SNP)']
723,n-ayrshire12-ballots/Ward01-IrvineWest_n-ayrshire12-01.csv,10,['Matthew BROWN (SNP)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Matthew BROWN (SNP)'],['Ian CLARKSON (Lab)'],['Matthew BROWN (SNP)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Matthew BROWN (SNP)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],"['Ian CLARKSON (Lab)', 'Matthew BROWN (SNP)']",['Ian CLARKSON (Lab)']
724,n-ayrshire12-ballots/Ward05-ArdrossanandArran_n-ayrshire12-05.csv,11,['Tony GURNEY (SNP)'],['John BRUCE (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['John BRUCE (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],"['John BRUCE (SNP)', 'Tony GURNEY (SNP)']",['Tony GURNEY (SNP)']
725,n-ayrshire12-ballots/Ward04-SaltcoatsandStevenston_n-ayrshire12-04.csv,9,['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)']
726,perth-kinross17-ballots/Ward6-Strathearn_perth-kinross17-06.csv,9,['Roz MCCALL (Con)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Roz MCCALL (Con)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Roz MCCALL (Con)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],"['Rhona BROCK (Ind)', 'Roz MCCALL (Con)']",['Rhona BROCK (Ind)']
727,perth-kinross17-ballots/Ward10-PerthCitySouth_perth-kinross17-10.csv,9,['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)'],['Willie WILSON (LD)']
728,perth-kinross17-ballots/Ward8-Kinross-shire_perth-kinross17-08.csv,9,['Callum PURVES (Con)'],['Willie ROBERTSON (LD)'],['Callum PURVES (Con)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Callum PURVES (Con)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Callum PURVES (Con)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)']
729,perth-kinross17-ballots/Ward2-Strathmore_perth-kinross17-02.csv,8,['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],['Dennis MELLOY (Con)'],"['Colin STEWART (Con)', 'Dennis MELLOY (Con)']",['Dennis MELLOY (Con)']
730,perth-kinross17-ballots/Ward7-Strathallan_perth-kinross17-07.csv,9,['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)'],"['Murray LYLE (Con)', 'Crawford REID (Con)']",['Murray LYLE (Con)']
731,perth-kinross17-ballots/Ward4-Highland_perth-kinross17-04.csv,7,['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)'],['Ian CAMPBELL (Con)']
732,perth-kinross17-ballots/Ward3-BlairgowrieandGlens_perth-kinross17-03.csv,7,['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],"['Caroline SHIERS (Con)', 'Bob BRAWN (Con)']",['Caroline SHIERS (Con)']
733,perth-kinross17-ballots/Ward5-Strathtay_perth-kinross17-05.csv,8,['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],['Anne JARVIS (Con)'],"['Anne JARVIS (Con)', 'Ian JAMES (Con)']",['Anne JARVIS (Con)']
734,perth-kinross17-ballots/Ward12-PerthCityCentre_perth-kinross17-12.csv,9,['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Peter Anthony BARRETT (LD)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],['Chris AHERN (Con)'],"['Peter Anthony BARRETT (LD)', 'Chris AHERN (Con)']",['Chris AHERN (Con)']
735,perth-kinross17-ballots/Ward1-CarseofGowrie_perth-kinross17-01.csv,7,['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],['Angus FORBES (Con)'],"['Alasdair BAILEY (Lab)', 'BETH POVER (SNP)', 'Angus FORBES (Con)', 'DOUGLAS BRIAN POVER (SNP)']",['Angus FORBES (Con)']
736,perth-kinross17-ballots/Ward11-PerthCityNorth_perth-kinross17-11.csv,9,['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)']
737,perth-kinross17-ballots/Ward9-AlmondandEarn_perth-kinross17-09.csv,7,['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],['Kathleen BAIRD (Con)'],"['David ILLINGWORTH (Con)', 'Kathleen BAIRD (Con)']",['Kathleen BAIRD (Con)']
738,clackmannanshire22/Ward3ClackmannanshireCentral_ward3.csv,8,['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],['Wendy HAMILTON (SNP)'],"['Janine RENNIE (Lab)', 'Wendy HAMILTON (SNP)']",['Wendy HAMILTON (SNP)']
739,clackmannanshire22/Ward4ClackmannanshireSouth_ward4.csv,8,['Kenneth John EARLE (Lab)'],['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)'],['Craig HOLDEN (SNP)'],['Ellen FORSON (SNP)'],['Craig HOLDEN (SNP)'],['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)'],['Kenneth John EARLE (Lab)'],['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)'],['Ellen FORSON (SNP)'],"['Kenneth John EARLE (Lab)', 'Craig HOLDEN (SNP)', 'Bryan QUINN (Grn)', 'Ellen FORSON (SNP)']",['Ellen FORSON (SNP)']
740,clackmannanshire22/Ward1ClackmannanshireWest_ward1.csv,8,['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],['Phil FAIRLIE (SNP)'],"['Phil FAIRLIE (SNP)', 'Graham John LINDSAY (SNP)', 'Mark MCLUCKIE (Lab)']",['Phil FAIRLIE (SNP)']
741,clackmannanshire22/Ward5ClackmannanshireEast_ward5.csv,8,['Scott HARRISON (SNP)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Scott HARRISON (SNP)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],['Denis COYNE (Con)'],"['Kathleen Mary MARTIN (Lab)', 'Denis COYNE (Con)']",['Denis COYNE (Con)']
742,clackmannanshire22/Ward2ClackmannanshireNorth_ward2.csv,9,['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],['Donald BALSILLIE (SNP)'],"['Donald BALSILLIE (SNP)', 'Fiona LAW (SNP)']",['Donald BALSILLIE (SNP)']
